49岁,168cm,硕士,2000以下,浙江省,离异,以后再告诉你,"
                    未经世事时，缘于外婆的一个女人的上海少奶奶情节，而今报答，只为还了一个20世纪20至30年代东方掌摩登时尚岁月里的民族资本实业家和三百年修来的知性气质优雅女人注释穿越的他和我前世今生夙愿&8226;&8226;&8226;&8226;&8226;&8226;渊博的知识、儒雅的君子风度、君王的权威、及心向往之的浪漫情怀，深知此生因我而生、为他而恬静惬意地生活&8226;&8226;&8226;&8226;&8226;&8226; 苏州的童年、农村的少年、杭州的青年&8226;&8226;&8226;&8226;&8226;&8226;无背景无指引、历经直觉和勤奋的思想从广播播音到电视主持一路走来，十三年后远离高蹈纷扰之地的归隐散淡之真实之人&8226;&8226;&8226;&8226;&8226;&8226;最终选择演绎生活				",38 - 48岁,175 - 180cm,硕士,>50000,浙江省,不限,"已购房(无贷款),以后再告诉你"
22岁,155cm,本科,5000-10000,广东省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",22 - 30岁,155 - 180cm,不限,不限,广东省,不限,不限
43岁,165cm,初中,2000以下,河南省,离异,租房,"
                    感情不是找一个最好的人，而是找一个对你最好的人，一个愿意为你放下骄傲的人，一个可以为你融入生命的人，那才是爱情最好的归宿！				",38 - 48岁,176 - 180cm,大专,"20000-50000,>50000",河南省,不限,不限
24岁,161cm,中专/职高/技校,2000-5000,福建省,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",21 - 29岁,165 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",福建省,不限,不限
49岁,161cm,初中,10000-20000,吉林省,离异,已购房(无贷款),"
                    大家好，很高兴来到这里，我是一个经济独立的女人，本人有退休费，另外自己也有生意，男人外表不重要，我本人希望借助这个平台，能找一个我心目中理想的男人，疼我，关心我，对我有责任感的男人，能走完余生				",48 - 65岁,163 - 188cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",5000-10000,湖北省,不限,已购房(无贷款)
54岁,160cm,初中,2000以下,河南省,离异,与父母同住,"
                    我有俩段婚姻，不知道还能逾见那个懂我，心疼我的那个他。				",54 - 64岁,170 - 190cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000",河南省,不限,"已购房(无贷款),需要时购置"
61岁,160cm,大专,2000-5000,山西省,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",56 - 67岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
63岁,162cm,中专/职高/技校,2000-5000,山西省,丧偶,以后再告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",58 - 64岁,173 - 180cm,"大专,博士","5000-10000,10000-20000,20000-50000",山西省,丧偶,已购房(无贷款)
69岁,161cm,中专/职高/技校,5000-10000,山西省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",63 - 74岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
55岁,168cm,博士,2000-5000,山西省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",18 - 29岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
36岁,153cm,硕士,2000-5000,吉林省,未婚,以后告诉你,"
                    幸福是什么呢？不就是两人牵手偕老过一辈子吗？我已经准备迎接心爱的人，但不知道我的他在哪里？希望你尽早出现！				",30 - 41岁,153 - 173cm,不限,不限,吉林省,不限,不限
22岁,171cm,中专/职高/技校,2000-5000,吉林省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",18 - 28岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",吉林省,不限,不限
61岁,169cm,高中,2000以下,吉林省,离异,与父母同住,"
                    我的性格特点是：我是一位很平凡的女人。开朗。打方。实在。业余时间我喜欢：体育活动。我憧憬的生活是：有个温馨的家。你爱我，我爱你的2人世界。我希望我爱人是：稳重。开朗。身体健康、感情专一。。此外我还想补充：要有房子。				",50 - 60岁,173 - 184cm,不限,"2000-5000,5000-10000,10000-20000,20000-50000",吉林省,不限,已购房(无贷款)
24岁,151cm,中专/职高/技校,2000-5000,吉林省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",18 - 29岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",吉林省,不限,不限
24岁,187cm,中专/职高/技校,2000-5000,吉林省,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",21 - 29岁,187 - 211cm,不限,不限,吉林省,不限,不限
25岁,153cm,中专/职高/技校,2000-5000,吉林省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",23 - 31岁,153 - 178cm,不限,不限,吉林省,不限,不限
67岁,153cm,本科,2000-5000,黑龙江省,离异,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",26 - 37岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
24岁,151cm,大专,20000-50000,黑龙江省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",18 - 29岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
60岁,152cm,本科,20000-50000,黑龙江省,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",19 - 30岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
21岁,156cm,初中,5000-10000,黑龙江省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",18 - 27岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
60岁,167cm,高中,2000-5000,黑龙江省,丧偶,租房,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",54 - 65岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
25岁,150cm,初中,5000-10000,黑龙江省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",19 - 30岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
62岁,160cm,初中,2000以下,黑龙江省,离异,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",56 - 67岁,160 - 180cm,不限,不限,黑龙江省,不限,不限
37岁,145cm,初中,2000以下,黑龙江省,丧偶,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",32 - 43岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
58岁,162cm,初中,2000-5000,黑龙江省,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",52 - 63岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限
65岁,166cm,大专,2000以下,黑龙江省,丧偶,以后再告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活，度过晚年幸福的美好的生活！				",61 - 61岁,166 - 186cm,不限,不限,黑龙江省,不限,不限
60岁,162cm,高中,5000-10000,山西省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",21 - 32岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
52岁,165cm,初中,2000以下,山西省,离异,以后告诉你,"
                    大家好，我来自山西省阳泉市，在百合网真心寻找一个靠谱的他，希望在以后的生活中相互扶持，过上幸福安逸的美好生活，我的愿望并不大，只希望有你相伴。				",45 - 50岁,不限,不限,不限,山西省,不限,不限
60岁,165cm,初中,2000-5000,山西省,丧偶,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",54 - 65岁,165 - 185cm,不限,不限,山西省,不限,不限
59岁,168cm,本科,2000-5000,山西省,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",55 - 64岁,175 - 211cm,"本科,硕士,博士","5000-10000,10000-20000,20000-50000",山西省,"离异,丧偶",已购房(无贷款)
50岁,167cm,高中,2000以下,山西省,离异,以后再告诉你,"
                    大家好，我是一个开朗的女孩，现在常住地点在山西吕梁，我理想中的约会方式是彼此相依相偎，一起做饭，希望将来过安定、温馨的生活。对于我的另一半，我希望他是一个有责任心，体贴，有事业心的男士……希望在百合网能找到牵手一辈子的他。				",40 - 50岁,167 - 187cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家"
52岁,160cm,初中,2000-5000,山西省,未婚,以后告诉你,"
                    幸福是什么呢？不就是两人牵手偕老过一辈子吗？我已经准备迎接心爱的人，但不知道我的他在哪里？希望你尽早出现！				",46 - 57岁,160 - 180cm,不限,不限,山西省,不限,不限
60岁,160cm,高中,5000-10000,山西省,丧偶,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",53 - 64岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
59岁,166cm,初中,2000以下,山西省,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",53 - 64岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
57岁,158cm,初中,2000以下,山西省,离异,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",51 - 62岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",山西省,不限,不限
31岁,153cm,中专/职高/技校,2000-5000,辽宁省,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",26 - 37岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
21岁,150cm,高中,2000-5000,辽宁省,丧偶,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",18 - 27岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
37岁,152cm,高中,20000-50000,内蒙古自治区,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",24 - 35岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
56岁,170cm,中专/职高/技校,2000-5000,内蒙古自治区,离异,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",50 - 61岁,170 - 190cm,不限,不限,内蒙古自治区,不限,不限
64岁,157cm,中专/职高/技校,2000以下,内蒙古自治区,未婚,租房,"
                    【【我看请发能看到的短信，，谢谢】】我是个传统。善良。贤惠的女性，想平淡安稳的过日子，希望找个传统的，善良，孝顺的有为青年，共同创建安乐窝，相敬如宾，同甘共苦到白头。最好你是属猪，鼠临沂地区的。非诚勿扰。外地的朋友就不要联系了，天太难面对父母的忧虑和唠叨，我来到百合决定把自己嫁出去，一切随缘吧？				",55 - 66岁,170 - 175cm,不限,20000-50000,内蒙古自治区,"未婚,丧偶","与父母同住,需要时购置,已购房(无贷款)"
25岁,150cm,初中,5000-10000,内蒙古自治区,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",19 - 30岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
27岁,152cm,硕士,2000-5000,内蒙古自治区,离异,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",22 - 33岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
55岁,164cm,中专/职高/技校,2000-5000,内蒙古自治区,离异,以后再告诉你,"
                    我是一个医生，业余爱好是唱歌，在生活中想找一个高端的、有知识的、有才华的、重感情的、责任心强的男士为伴侣！ 真爱的我具有一颗美好高尚的灵魂，善良付出热情快乐开朗重感情，是我的天性，正是因为付出失去给予的太多太多！让我在这个年龄才深深的懂的我该寻找到我属于我的一切，那就是真爱！				",40 - 55岁,164 - 184cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,"未婚,丧偶","以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家"
26岁,153cm,初中,5000-10000,内蒙古自治区,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",20 - 31岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
63岁,164cm,本科,2000-5000,内蒙古自治区,离异,已购房(无贷款),"
                    我的性格特点是：活泼开朗、直言快语。业余时间我喜欢：打乒乓球。我憧憬的生活是：双方都保留一定的空间。我希望我爱人是：理解、包容、不小肚鸡肠。此外我还想补充：我有少数民族的个性。				",55 - 60岁,174 - 184cm,不限,2000-5000,北京市,不限,已购房(无贷款)
40岁,158cm,本科,2000-5000,内蒙古自治区,未婚,以后告诉你,"
                    幸福是什么呢？不就是两人牵手偕老过一辈子吗？我已经准备迎接心爱的人，但不知道我的他在哪里？希望你尽早出现！				",33 - 38岁,不限,不限,不限,内蒙古自治区,不限,不限
60岁,165cm,初中,2000-5000,内蒙古自治区,离异,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",54 - 65岁,165 - 185cm,不限,不限,内蒙古自治区,不限,不限
28岁,155cm,中专/职高/技校,20000-50000,内蒙古自治区,丧偶,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",22 - 33岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
32岁,150cm,高中,20000-50000,辽宁省,丧偶,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",26 - 37岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
65岁,162cm,高中,2000以下,辽宁省,丧偶,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",59 - 70岁,162 - 182cm,不限,不限,辽宁省,不限,不限
63岁,168cm,初中,2000以下,辽宁省,离异,以后告诉你,"
                    大家好，我来自辽宁省抚顺市，在百合网真心寻找一个靠谱的他，希望在以后的生活中相互扶持，过上幸福安逸的美好生活，我的愿望并不大，只希望有你相伴。				",58 - 65岁,173 - 180cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",2000-5000,辽宁省,不限,不限
27岁,154cm,中专/职高/技校,5000-10000,辽宁省,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",22 - 33岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
68岁,155cm,初中,2000以下,辽宁省,丧偶,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",62 - 73岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
55岁,155cm,高中,2000以下,辽宁省,丧偶,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",55 - 60岁,170 - 175cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
32岁,152cm,本科,5000-10000,辽宁省,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",19 - 30岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
48岁,151cm,高中,2000以下,辽宁省,离异,已购房(无贷款),"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",50 - 60岁,170 - 170cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
65岁,165cm,大专,2000-5000,辽宁省,离异,已购房(无贷款),"
                    我很乐观、富有爱心，在大学做管理工作、已退休。 科学饮食，注重健康，喜欢旅游和音乐。 欲觅一位心地善良，有责任心的男士，希望能在这里找到属于我的缘分，一起欣赏生命中的美丽风景。				",58 - 68岁,170 - 182cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",2000-5000,中国,不限,已购房(无贷款)
58岁,167cm,中专/职高/技校,2000以下,辽宁省,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",52 - 63岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",辽宁省,不限,不限
22岁,154cm,本科,20000-50000,河北省,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",18 - 27岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",河北省,不限,不限
67岁,166cm,本科,20000-50000,内蒙古自治区,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",28 - 39岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
22岁,144cm,博士,5000-10000,河北省,未婚,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",18 - 28岁,144 - 164cm,不限,不限,河北省,不限,不限
62岁,166cm,高中,2000以下,河北省,丧偶,已购房(无贷款),"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",55 - 60岁,175 - 211cm,高中,"2000-5000,5000-10000,10000-20000,20000-50000",河北省,不限,已购房(无贷款)
22岁,154cm,本科,2000-5000,河北省,丧偶,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",18 - 27岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",河北省,不限,不限
28岁,150cm,本科,5000-10000,内蒙古自治区,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",23 - 34岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
58岁,166cm,大专,2000-5000,内蒙古自治区,离异,以后再告诉你,"
                    一个人的天空很蓝，蓝的有点忧郁。一个人的日子自由，自由的有点孤单；一个人的日子，背影多了份孤独，身边少了份快乐；一个人的日子，心灵多了份宁静，面容添了一丝忧郁……有人心疼我的那一份孤独，有人羡慕我的那一份宁静……而我，总是一个人在等待你的出现。  				",52 - 57岁,166 - 186cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家"
60岁,163cm,初中,2000以下,内蒙古自治区,丧偶,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",53 - 64岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,已购房(无贷款)
22岁,154cm,高中,5000-10000,内蒙古自治区,未婚,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",18 - 27岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
61岁,160cm,高中,2000以下,内蒙古自治区,离异,以后再告诉你,"
                    我是一个有责任心的人,身体健康,心态良好,爱干净整洁,希望他是一个有责任心的,能给我依靠的,大气没有不良嗜好,身体健康,有子女不要住在一起的,非诚勿扰.				",55 - 64岁,165 - 180cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家"
64岁,164cm,初中,2000-5000,内蒙古自治区,丧偶,以后告诉你,"
                    在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",58 - 69岁,164 - 184cm,不限,不限,内蒙古自治区,不限,不限
36岁,151cm,中专/职高/技校,5000-10000,内蒙古自治区,未婚,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",18 - 28岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
50岁,165cm,高中,2000以下,内蒙古自治区,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",44 - 55岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",内蒙古自治区,不限,不限
57岁,160cm,高中,2000-5000,浙江省,离异,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",50 - 61岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",浙江省,不限,不限
62岁,162cm,初中,2000-5000,浙江省,离异,已购房(无贷款),"
                    大家好，我是来自浙江省宁波市在百合网真心寻找一个靠谱的他，希望在以后的生活中相互扶持，过上幸福安逸的美好生活，				",56 - 61岁,162 - 182cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",浙江省,不限,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家"
27岁,149cm,初中,2000以下,浙江省,离异,以后告诉你,"
                    在百合，我希望找到一个真诚，自信，积极，阳光的另一半，相扶相持，一起生活。				",24 - 32岁,149 - 174cm,不限,不限,浙江省,不限,不限
65岁,162cm,大专,2000以下,安徽省,丧偶,已购房(无贷款),"
                    我的性格特点是内惠外秀，性格开朗，文静大方；业余时间我喜欢1运动:打球，打太极拳。2看电视，听音乐。3烹调，打理家务。；我憧憬的生活是一个懂我爱我，彼此相互关心体贴的人共筑暖巢，携手赏夕阳；我希望我爱人是身心健康，喜欢整洁。知道关心体贴人，有住房，国企退休的。				",58 - 65岁,169 - 182cm,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",安徽省,"离异,丧偶",已购房(无贷款)
52岁,160cm,大专,2000-5000,江西省,离异,与父母同住,"
                       我个人把爱情看得还是很重的，两个人在一起要以真正的感情为第一位。心目中的理想伴侣，应该是比较体贴、比较稳重的；懂得知足，懂得珍惜，懂得相信，懂得宽容;相互信任、理解、相互包容！     希望在这里找到我的真爱！！！				",43 - 48岁,173 - 180cm,不限,"2000-5000,5000-10000,10000-20000,20000-50000",江西省,"离异,丧偶",已购房(无贷款)
62岁,160cm,高中,2000-5000,江西省,离异,以后告诉你,"
                    我希望自己不是这里的一个过客，盼望找到我爱的人，我会一直努力寻找，遇到了，珍惜，不放手。				",56 - 67岁,160 - 211cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",江西省,不限,不限
62岁,155cm,中专/职高/技校,2000-5000,江西省,离异,以后再告诉你,"
                        我是一个正直、善良、温柔的女性，我喜欢听歌、唱歌、散步、看书、种植、上网等；我来到这个平台是想找寻到一位相爱相惜的老伴一起牵手至老！期待我的那个他出现。				",55 - 66岁,155 - 175cm,不限,不限,江西省,不限,不限
54岁,175cm,中专/职高/技校,2000-5000,安徽省,离异,以后告诉你,"
                    大家好，很高兴来到这里，非常希望认识更多的朋友，更期待你的出现，快快给我发信吧～				",48 - 53岁,160 - 196cm,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",安徽省,未婚,不限
53岁,166cm,高中,2000-5000,福建省,离异,以后再告诉你,"
                    我是3G百合用户，在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。				",47 - 55岁,166 - 186cm,不限,"10000-20000,20000-50000",福建省,未婚,已购房(无贷款)
